txn_id,official,ticker,date,type,abn_5,timed_5,abn_30,timed_30,abn_90,timed_90
3943,"Trump, Donald J.",BA,2025-09-26,purchase,-0.03358312230214655,-0.03358312230214655,-0.02752305697188917,-0.02752305697188917,-0.06791424067434781,-0.06791424067434781
3944,"Trump, Donald J.",BSX,2025-09-26,purchase,-0.019925522129848217,-0.019925522129848217,0.007900705192947166,0.007900705192947166,-0.06772297023287643,-0.06772297023287643
3945,"Trump, Donald J.",BMY,2025-09-26,purchase,0.03313742026661126,0.03313742026661126,-0.038416108215567624,-0.038416108215567624,0.20933211333289425,0.20933211333289425
3946,"Trump, Donald J.",AVGO,2025-09-26,purchase,0.00031261487160105794,0.00031261487160105794,0.04687745482669747,0.04687745482669747,0.008495173638016551,0.008495173638016551
3947,"Trump, Donald J.",CBRE,2025-09-26,purchase,-0.022938250231367308,-0.022938250231367308,-0.015576975850023711,-0.015576975850023711,-0.003661552938996726,-0.003661552938996726
3948,"Trump, Donald J.",CI,2025-09-26,purchase,0.07560037430424238,0.07560037430424238,0.04501946457432604,0.04501946457432604,-0.07445848925127085,-0.07445848925127085
3951,"Trump, Donald J.",CVS,2025-09-26,purchase,0.011534268014239624,0.011534268014239624,0.0616702301417833,0.0616702301417833,0.013139180692703034,0.013139180692703034
3952,"Trump, Donald J.",COF,2025-09-26,purchase,-0.054236821996237916,-0.054236821996237916,-0.037886570091076543,-0.037886570091076543,0.07088953555817068,0.07088953555817068
3953,"Trump, Donald J.",CCL,2025-09-26,purchase,-0.07811585166232149,-0.07811585166232149,-0.07457718289496518,-0.07457718289496518,-0.04351727149666451,-0.04351727149666451
3954,"Trump, Donald J.",CAT,2025-09-26,purchase,0.05773208618015935,0.05773208618015935,0.09949849729936533,0.09949849729936533,0.2091840027521883,0.2091840027521883
3955,"Trump, Donald J.",CVX,2025-09-26,purchase,-0.052437276767237084,-0.052437276767237084,-0.0658567157836134,-0.0658567157836134,-0.09898033332243739,-0.09898033332243739
3956,"Trump, Donald J.",CMG,2025-09-26,purchase,0.030749983717174967,0.030749983717174967,-0.010936048070084636,-0.010936048070084636,-0.1027666852429131,-0.1027666852429131
3957,"Trump, Donald J.",CSCO,2025-09-26,purchase,0.005348498426004156,0.005348498426004156,0.03306072161111251,0.03306072161111251,0.12364017128897409,0.12364017128897409
3958,"Trump, Donald J.",C,2025-09-26,purchase,-0.06608781426936572,-0.06608781426936572,-0.058883522782095854,-0.058883522782095854,0.12519083200666214,0.12519083200666214
3960,"Trump, Donald J.",KO,2025-09-26,purchase,0.0037570172002696633,0.0037570172002696633,0.031462350962786045,0.031462350962786045,0.025299222828727652,0.025299222828727652
3961,"Trump, Donald J.",CTSH,2025-09-26,purchase,-0.0010138390079463822,-0.0010138390079463822,-0.019412265880125235,-0.019412265880125235,0.23700453136510058,0.23700453136510058
3962,"Trump, Donald J.",CMCSA,2025-09-26,purchase,-0.026677285931278938,-0.026677285931278938,-0.09805183829736008,-0.09805183829736008,-0.10114806639892127,-0.10114806639892127
3963,"Trump, Donald J.",COP,2025-09-26,purchase,-0.05503274543936554,-0.05503274543936554,-0.13479812460412866,-0.13479812460412866,-0.10797622395746842,-0.10797622395746842
3964,"Trump, Donald J.",ED,2025-09-26,purchase,-0.019297081815934924,-0.019297081815934924,-0.029364234973991543,-0.029364234973991543,-0.04104043083391962,-0.04104043083391962
3965,"Trump, Donald J.",CTVA,2025-09-26,purchase,-0.08048614879756133,-0.08048614879756133,-0.09648278302698665,-0.09648278302698665,-0.053026671653253254,-0.053026671653253254
3966,"Trump, Donald J.",COST,2025-09-26,purchase,-0.011788501552923547,-0.011788501552923547,-0.020211736463833008,-0.020211736463833008,-0.09129016431125903,-0.09129016431125903
3967,"Trump, Donald J.",DHI,2025-09-26,purchase,0.035185523308856936,0.035185523308856936,-0.08526741333448085,-0.08526741333448085,-0.16830521758740147,-0.16830521758740147
3968,"Trump, Donald J.",DAL,2025-09-26,purchase,-0.01011713305040507,-0.01011713305040507,0.024660981556336115,0.024660981556336115,0.1962920487223645,0.1962920487223645
3970,"Trump, Donald J.",DLR,2025-09-26,purchase,0.017353710513564158,0.017353710513564158,0.0035724013350886263,0.0035724013350886263,-0.1348339668647146,-0.1348339668647146
3971,"Trump, Donald J.",DIS,2025-09-26,purchase,-0.019978986621556172,-0.019978986621556172,-0.04534576081115338,-0.04534576081115338,-0.03856558657577658,-0.03856558657577658
3972,"Trump, Donald J.",DASH,2025-09-26,purchase,0.022171048667872784,0.022171048667872784,-0.032034350623031616,-0.032034350623031616,-0.1547900029723499,-0.1547900029723499
